Title,Abstract,Authors,Journal,Year,PMID,PMC,DOI,pubmed_url,pmc_url,ClaudiaIsRelated,ClaudiaStrategy,ClaudiaPopulation,ClaudiaOutcome,OpenAIIsRelated,OpenAIStrategy,OpenAIPopulation,OpenAIOutcome
Using electronic health record system triggers to target delivery of a patient-centered intervention to improve venous thromboembolism prevention for hospitalized patients: Is there a differential effect by race?,"Racial disparities are common in healthcare. Venous thromboembolism (VTE) is a leading cause of preventable harm, and disparities observed in prevention practices. We examined the impact of a patient-centered VTE education bundle on the non-administration of preventive prophylaxis by race. A post-hoc, subset analysis (stratified by race) of a larger nonrandomized trial. Pre-post comparisons analysis were conducted on 16 inpatient units; study periods were October 2014 through March 2015 (baseline) and April through December 2015 (post-intervention). Patients on 4 intervention units received the patient-centered, nurse educator-led intervention if the electronic health record alerted a non-administered dose of VTE prophylaxis. Patients on 12 control units received no intervention. We compared the conditional odds of non-administered doses of VTE prophylaxis when patient refusal was a reason for non-administration, stratified by race. Of 272 patient interventions, 123 (45.2%) were white, 126 (46.3%) were black, and 23 (8.5%) were other races. A significant reduction was observed in the odds of non-administration of prophylaxis on intervention units compared to control units among patients who were black (OR 0.61; 95% CI, 0.46-0.81, p<0.001), white (OR 0.57; 95% CI, 0.44-0.75, p<0.001), and other races (OR 0.50; 95% CI, 0.29-0.88, p = 0.015). Our finding suggests that the patient education materials, developed collaboratively with a diverse group of patients, improved patient's understanding and the importance of VTE prevention through prophylaxis. Quality improvement interventions should examine any differential effects by patient characteristics to ensure disparities are addressed and all patients experience the same benefits.","Owodunni Oluwafemi P, Haut Elliott R, Shaffer Dauryne L, Hobson Deborah B, Wang Jiangxia, Yenokyan Gayane, Kraus Peggy S, Aboagye Jonathan K, Florecki Katherine L, Webster Kristen L W, Holzmueller Christine G, Streiff Michael B, Lau Brandyn D",PloS one,2020,31945085,PMC6964816,10.1371/journal.pone.0227339,https://pubmed.ncbi.nlm.nih.gov/31945085,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6964816,FALSE,,,,FALSE,,,
The Other Side of Medical Student Mistreatment: Teaching Cultural Competency Across the Generational Divide.,"Medical student mistreatment continues to be a significant problem despite increased awareness and longitudinal efforts to address the issue. Through audience discussions of a previously published film depicting learner mistreatment, we identified challenges created by student behaviors that negatively impact the learning environment. In addition, the need to address cultural competency in a multigenerational clinical environment became apparent. We created a film of three vignettes based on perspectives shared in focus groups by faculty, residents, nurses, and staff who work with medical students. We used this film to develop student and faculty curricula elucidating generational differences in behaviors and expectations while also exploring the learner's role in creating a more positive learning environment. Our film was presented to medical education professionals at faculty development workshops and meetings, clerkship students at orientation sessions, residents as part of residents-as-teachers curricula, and faculty at departmental grand rounds. Evaluation data from 176 students and 42 faculty showed that a majority of our participants believed the film accurately reflected challenges they faced in the learning environment and felt better equipped to address them. Film is an effective way to stimulate discussion about complex interactions in the clinical learning environment. Divergent perspectives on behaviors depicted in the film served as a stimulus to create targeted curricula for faculty and student education. Stimulating dialogue through film may enhance understanding and empathy among disparate groups, which is likely to be a necessary step for lasting change.","Feldman Nathalie L, Lewis Judith L, Patel Charmaine K, Ackerman Sean F, Howe Alison K, Harari David Y, Evans Katherine M, Adams David C",MedEdPORTAL : the journal of teaching and learning resources,2019,31921993,PMC6946582,10.15766/mep_2374-8265.10847,https://pubmed.ncbi.nlm.nih.gov/31921993,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6946582,FALSE,,,,FALSE,,,
"Pharmacokinetics and Safety of Esketamine in Chinese Patients Undergoing Painless Gastroscopy in Comparison with Ketamine: A Randomized, Open-Label Clinical Study.","To assess the pharmacokinetics and safety of pure S-ketamine (esketamine) in Chinese patients undergoing painless gastroscopy and evaluate the potential advantage of esketamine in clinical treatment compared with racemate ketamine hydrochloride injection. A randomized, open-label, parallel-controlled, Phase I study was performed with 32 patients undergoing painless gastroscopy. Patients received a single dose of esketamine (0.5 mg/kg) or racemic ketamine (1 mg/kg, esketamine:R-ketamine=1:1), injected in 10 s. Blood samples were collected for pharmacokinetic analysis. The concentrations of esketamine, R-ketamine, S-norketamine, and R-norketamine were measured with a validated liquid chromatography with tandem mass spectrometry (LC-MS/MS) method. After administering a single dose of esketamine and racemate ketamine, the pharmacokinetics parameters of esketamine and S-norketamine are both similar in treatment groups. The clearance of esketamine in two groups was 18.1±3.2 and 18.4±3.4 mL/min•kg, respectively. However, in the ketamine group, esketamine has a larger clearance than R-ketamine (18.4±3.4 mL/min·kg vs 15.8±3.1 mL/min·kg, <i>P</i><0.001). Further analysis showed that gender did not affect the pharmacokinetics of esketamine and racemate ketamine. Regarding the safety of esketamine and racemate ketamine, no serious adverse events were observed during treatment, and the incidences of adverse events were 75.0% (esketamine) and 87.5% (racemate ketamine). The main adverse reactions were dizziness, agitation, nausea, vomiting, headache, and fatigue. However, compared with racemic ketamine, esketamine offers a shorter recovery time (9 mins vs. 13 mins, P<0.05) and orientation recovery time (11.5 mins vs. 17 mins, P<0.05) after short anesthesia. Esketamine administration as a single dose of 0.5 mg/kg was generally safe and tolerated in patients undergoing painless gastroscopy. In terms of anesthesia, a relatively small dose of esketamine can be used instead of racemate ketamine for routine treatment without consideration of gender differences.","Wang Jing, Huang Jie, Yang Shuang, Cui Chang, Ye Ling, Wang Sai-Ying, Yang Guo-Ping, Pei Qi","Drug design, development and therapy",2019,31827320,PMC6902860,10.2147/DDDT.S224553,https://pubmed.ncbi.nlm.nih.gov/31827320,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6902860,FALSE,,,,FALSE,,,
The Role of Professional Organizations in Fostering the Early Career Development of Academic Intensivists.,,"Vail Emily A, Nadig Nandita R, Sahetya Sarina K, Vande Vusse Lisa K, Walkey Allan J, Liu Vincent, Mathews Kusum S",Annals of the American Thoracic Society,2020,31800295,PMC8174059,10.1513/AnnalsATS.201908-573PS,https://pubmed.ncbi.nlm.nih.gov/31800295,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8174059,FALSE,,,,,,,
Comparison of Three Point-of-Care Ultrasound Views and MRI Measurements for Optic Nerve Sheath Diameter: A Prospective Validity Study.,"Point-of-care ultrasound of the optic nerve sheath diameter (ONSD) to diagnose increased intracranial pressure (ICP) is of great interest in various clinical scenarios. Yet, the lack of examination standardization has made clinical utility difficult. We compare three ultrasound ocular plane views (inferior, sagittal, and transverse), which are currently used in the literature to evaluate their consistency. Comparisons for each view to magnetic resonance imaging (MRI) measurements were also made. Fifty-one patients with recent MRI of the brain, but without clinical or radiological signs of elevated ICP, were selected to undergo ocular sonography via three ultrasound planes (inferior, sagittal, and transverse). Optic nerve sheath was measured in each ultrasound view as well with MRI. Image quality scores were assigned for the ultrasound views in different orientations. The three ocular plane views were analyzed for correlation. In addition, correlation of the three ocular ultrasound views with MRI was also performed. Correlation analysis showed a wide variability in the correlation between different ultrasound views with magnitude range of 0.1 to 0.8 and directions being both positive and negative. There was a difference in image quality scores between the ultrasound views. The inferior and transverse orientations were superior to the sagittal orientation in achieving high image quality. Comparison to MRI measurements did not demonstrate a significant correlation. Our findings suggest that absolute measurements should not be compared across different ultrasound orientations given the wide variability in the correlation between the ultrasound views used to assess the optic nerve sheath. The inferior and transverse ultrasound views are the most likely to yield high-quality images, although the specific view, for the best image, in an individual patient can vary. We would caution against absolute values of ONSD to indicate increased ICP, as it may be view dependent.","Raval Ronak, Shen Jay, Lau Deon, Ferguson Nick, Kelly Thomas, Daniels Justin, Dorotta Ihab, Ramsingh Davinder",Neurocritical care,2020,31792700,,10.1007/s12028-019-00881-7,https://pubmed.ncbi.nlm.nih.gov/31792700,,FALSE,,,,FALSE,,,
Embarking with laparoscopic radical prostatectomy and dealing with the complications and collateral problems: A single-center experience.,"The aim of the present study was to report our single-center initial experience in laparoscopic radical prostatectomy (LRP) with special emphasis on the complications and collateral problems and their management. A total of 48 patients (mean age 64 years) underwent LRP in our institution between August 2014 and July 2018. Two surgeons completed a fellowship training program for LRP before. Mentored operations started after the first 10 cases. The patients were divided in two groups of 30 (group I) and 18 (group II) patients. Demographic, preoperative, peroperative, and postoperative data were collected prospectively. Anesthesiology and nurses' team performances, as well as problems and their management, were reviewed. The demographic data for both groups (group I vs. group II) were similar. Estimated blood loss (695.5±139.23 vs. 398±339.39 mL) and intraoperative complication rates (36.66% vs. 5.55%) were significantly (p<0.05) higher in group I. Conversion to open surgery occurred in 7 (20%) patients in group I and in 1 (5.55%) patient in group II. Continence rates at 12 (83%) months were similar in both groups. Positive surgical margins were 8.33% for pT2 and 27.1% for pT3 stages. A validated fellowship program before starting LRP and performing the first cases under mentorship are helpful. The complication and conversion rates decrease after 30 cases in addition to the improved experience also with improved cooperation with the anesthesiologist and scrub nurse.","Akdere Hakan, Aktoz Tevfik, Arıkan Mehmet Gürkan, Atakan İrfan Hüseyin, Veneziano Domenico, Gözen Ali Serdar",Turkish journal of urology,2020,31657697,PMC6944418,10.5152/tud.2019.19008,https://pubmed.ncbi.nlm.nih.gov/31657697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6944418,FALSE,,,,TRUE,A validated fellowship program before starting laparoscopic radical prostatectomy (LRP) and performing the first cases under mentorship,"Surgeons, anesthesiologists, and scrub nurses involved in LRP","Decreased complication and conversion rates after 30 cases, improved experience, and improved cooperation with the anesthesiologist and scrub nurse"
"Learning Gaps and Family Experience, Nurse-Facilitated Home Parenteral Nutrition Simulation-Based Discharge Training: Proof-of-Concept Study.","Home parenteral nutrition (HPN) is a life-sustaining therapy for children and adults suffering with severe digestive diseases, yet complications are commonplace, and predischarge trainings are variable. High-fidelity simulation training provides participants with an immersive experience using realistic equipment, supplies, and scenarios. Simulation training is rapidly becoming a potential gold standard for healthcare but is currently underutilized for families and caregivers. We prospectively collected data on pediatric patients managed at a single HPN program from September 1, 2016, to September 30, 2018. Participants in a pilot simulation-based training program (orientation, high-fidelity mannequin, realistic homelike space, standardized clinical scenarios, and structured debriefing) were compared with historical controls. We excluded patients with short-term HPN use and strictly palliative goals of care. Nineteen (90%) families participated in the pilot initiative with a median (interquartile range) age of 0.9 (3.7) years and diagnosis of short-bowel syndrome in 14 (74%). During teaching scenarios, learning gaps were identified for aseptic needleless changes (53%), HPN equipment setup (84%) with specific difficulty adding multivitamin (32%), and dressing changes (63%). Thirty-day readmission rates in simulation-based training group vs historical cases were 42% vs 63% (P = not significant). There was no difference in length of stay between groups. All (100%) simulation-based training group participants would recommend this learning experience to others. HPN discharge training is a novel use for high-fidelity simulation to address family/caregiver satisfaction and to identify learning gaps. Further studies are needed to refine predischarge training materials and examine the impact on postdischarge outcomes.","Raphael Bram P, Takvorian-Bené Melissa, Gallotto Mary, Tascione Christina, McClelland Jennifer, Rosa Carolyn, Dinan Jessica, O'Connell Brianna, Weinstock Peter",Nutrition in clinical practice : official publication of the American Society for Parenteral and Enteral Nutrition,2021,31589007,,10.1002/ncp.10421,https://pubmed.ncbi.nlm.nih.gov/31589007,,FALSE,,,,FALSE,,,
Hemodynamics of neonatal double lumen cannula malposition.,"Malposition of dual lumen cannula is a frequent and challenging complication in neonates and plays a significant role in shaping the in vitro device hemodynamics. This study aims to analyze the effect of the dual lumen cannula malposition on right-atrial hemodynamics in neonatal patients using an experimentally validated computational fluid dynamics model. A computer model was developed for clinically approved dual lumen cannula (13Fr Origen Biomedical, Austin, Texas, USA) oriented inside the atrium of a 3-kg neonate with normal venous return. Atrial hemodynamics and dual lumen cannula malposition were systematically simulated for two rotations (antero-atrial and atrio-septal) and four translations (two intravascular movements along inferior vena cava and two dislodged configurations in the atrium). A multi-domain compartmentalized mesh was prepared to allow the site-specific evaluation of important hemodynamic parameters. Transport of each blood stream, blood damage levels, and recirculation times are quantified and compared to dual lumen cannula in proper position. High recirculation levels (39 ± 4%) in malpositioned cases resulted in poor oxygen saturation where maximum recirculation of up to 42% was observed. Apparently, Origen dual lumen cannula showed poor inferior vena cava blood-capturing efficiency (48 ± 8%) but high superior vena cava blood-capturing efficiency (86 ± 10%). Dual lumen cannula malposition resulted in corresponding changes in residence time (1.7 ± 0.5 seconds through the tricuspid). No significant differences in blood damage were observed among the simulated cases compared to normal orientation. Compared to the correct dual lumen cannula position, both rotational and translational displacements of the dual lumen cannula resulted in significant hemodynamic differences. Rotational or translational movement of dual lumen cannula is the determining factor for atrial hemodynamics, venous capturing efficiency, blood residence time, and oxygenated blood delivery. Results obtained through computational fluid dynamics methodology can provide valuable foresight in assessing the performance of the dual lumen cannula in patient-specific configurations.","Jamil Muhammad, Rezaeimoghaddam Mohammad, Cakmak Bilgesu, Yildiz Yahya, Rasooli Reza, Pekkan Kerem, Salihoglu Ece",Perfusion,2020,31580212,,10.1177/0267659119874697,https://pubmed.ncbi.nlm.nih.gov/31580212,,FALSE,,,,FALSE,,,
[INTERVENTIONS TO IMPROVE THE QUALITY OF THE INTERNSHIP YEAR].,"To describe three interventions that have improved the quality of the internship. All medical school graduates are required to take a one year internship, rotating through various hospital departments. By various objective and subjective measures, the quality, benefit and efficacy of the internship varies significantly between departments and hospitals and also depends on where the interns studied. The interventions were: First, all graduates of foreign medical schools (FMG) were required to interview and present a patient, demonstrating practical knowledge of spoken and written Hebrew and basic medical terminology prior to the start of the internship. Second, on the first day of their internship in internal medicine the new interns participate in an orientation day, addressing multiple clinical, administrative and other components. Third, upon the completion of their rotation in internal medicine, the interns participate in an interactive session to help them prepare for their future career. First, during the first 3 years after introducing the Hebrew test, 101 FMGs took the test, 89 (88%) passed the first time, the remainder passed the 2nd or 3rd test after another 1-3 months of studying Hebrew. Of 31 women, 30 (97%) passed the first time, compared to 59/70 (84%) of the men (p=0.065); 27/28 (96%) of Jewish interns passed the first time compared to 62/73 (85%) non-Jewish interns (p=0.99). Physicians report on the significantly increased ability of FMGs to participate in all activities from the onset of their internship. Second, upon completion of the orientation, 137 interns provided feedback of its 12 components; satisfaction was marked on a Likert scale (ranging from 1 [low] to 5 [high]) and ranged from 4.2±0.1 to 4.7±0.6; high/very high satisfaction with the various components ranged from 79% to 96%. Third, feedback was provided by 96 interns after participating in the interactive session helping to prepare for the future; satisfaction with the 5 components of the session ranged from 3.8±0.8 (on the acquired insight into the possibilities, scope and limitations regarding their future career) to 4.5±0.7 (regarding the relevance of such sessions). Sub-analysis revealed several statistically significant differences between male and female interns (male interns indicated these sessions to be more important to them than females, p<0.01), and FMG (as compared to graduates from Israeli medical schools) indicated that they had acquired relevant information more often (p<0.001). Various interventions positively impact the quality, benefit and efficacy of the internship as observed by physicians working with the residents, as well as perceived by the interns themselves.","Schwartz Yuval, Weigert Nir, Cohen Asaf, Steinmetz Yoed, Ioscovich Alexander, Yinnon Amos M, Munter Gabriel",Harefuah,2019,31576706,,,https://pubmed.ncbi.nlm.nih.gov/31576706,,TRUE,"Three interventions: 1) Hebrew language proficiency testing for foreign medical graduates, 2) Orientation day for new interns in internal medicine, 3) Interactive career preparation session upon completion of internal medicine rotation","Medical interns, particularly foreign medical graduates (FMGs)","Improved quality, benefit and efficacy of internship experience, better language proficiency, increased participation in activities, and better career preparation",TRUE,"Three interventions were used: 1) Requiring all graduates of foreign medical schools to interview and present a patient, demonstrating practical knowledge of spoken and written Hebrew and basic medical terminology prior to the start of the internship. 2) On the first day of their internship in internal medicine the new interns participate in an orientation day, addressing multiple clinical, administrative and other components. 3) Upon the completion of their rotation in internal medicine, the interns participate in an interactive session to help them prepare for their future career.",Graduates of foreign medical schools starting their internship in internal medicine.,"Improved quality, benefit and efficacy of the internship as observed by physicians working with the residents, as well as perceived by the interns themselves."
"Arthur Guedel and the Ascendance of Anesthesia: A Teacher, Tinkerer, and Transformer.","At the beginning of the twentieth century, anesthesia was an emerging field without permanent departments, exclusive practitioners, or academic residency programs. Instead, surgeons and nurses administered anesthetic gases in an ad-hoc fashion, exposing patients to the perilous risks of general anesthesia. Dr. Arthur Guedel was a general practitioner from rural Indiana who unexpectedly became an integral part of anesthesia's evolution into a safety conscience and formally recognized expertise. Beginning during his military service in World War I, he refined the stages of ether anesthesia and produced the definitive textbook on inhalational anesthetics. During the prolific career that followed, Guedel also introduced ground-breaking devices for patient-controlled analgesia, cuffed endotracheal intubation, and oral airway patency. His inclusive mentorship, collaborative research, and innovative instruments exemplify his role as a multitalented tinkerer, teacher, and transformative leader. This essay examines Guedel's pioneering contributions and the scope of his influence, all of which revolutionized anesthesia and expanded surgeons' operative capability. Through the lens of Guedel's personal and professional life, this essay further illustrates how the diverse, interdisciplinary, and cutting edge characteristics of the practice itself contributed to anesthesia's increased importance in modern medicine.",Drew Benjamin A,Journal of anesthesia history,2019,31570202,,10.1016/j.janh.2018.08.002,https://pubmed.ncbi.nlm.nih.gov/31570202,,FALSE,,,,FALSE,,,
Ultrasound-guided maxillary nerve block: an anatomical study using the suprazygomatic approach.,"Although a maxillary nerve (MN) block reportedly provides satisfactory analgesia for midface surgery and chronic maxillofacial pain syndromes, a safe and reliable MN block technique has not been reported. The goal of this anatomical study was to quantify the various angles and depth of the block needle, as well as to evaluate the impact of volume on the extent of injectate spread that might influence anesthetic coverage and block-related complications. Following an ultrasound-guided suprazygomatic MN block with dye injection, a dissection was performed in the pterygopalatine fossa (PPF) of four lightly embalmed cadaveric specimens. Half of the specimens were injected with 5 mL of dye, and the other half with 1 mL of dye. The needle depth was measured from the ultrasound images and using rubber markers. Following injection, dissection was performed to map the area of dye spread. The median [interquartile range (IQR)] distance from the skin to the PPF was 37 [36-43] mm and 47 [40-50] mm by ultrasound and rubber marker methods, respectively. The median [IQR] needle orientation was 14 [11-32] degrees inferiorly and 15 [10-17] degrees posteriorly. The PPF was consistently dyed in the 5 mL group, but sporadically dyed in the 1 mL group. In the 5 mL group, spread outside of the PPF was seen. We showed that 5 mL of injectate far exceeds the capacity of the PPF, leading to drug spread outside of the PPF. Moreover, we found that 1 mL of injectate largely covered the nerve, suggesting a more efficacious and safer block procedure. This finding will need confirmation in future clinical studies.","Echaniz Gaston, Chan Vincent, Maynes Jason T, Jozaghi Yelda, Agur Anne",Canadian journal of anaesthesia = Journal canadien d'anesthesie,2020,31549339,,10.1007/s12630-019-01481-x,https://pubmed.ncbi.nlm.nih.gov/31549339,,FALSE,,,,FALSE,,,
"Under Pressure to Perform: Impact of Academic Goal Orientation, School Motivational Climate, and School Engagement on Pain and Somatic Symptoms in Adolescents.","Various academic factors are known to influence pain and somatic symptoms in adolescents, but the roles of academic goal orientation, school motivational climate, and school engagement are unknown. This study examined how these understudied academic factors are associated with adolescent pain and somatic symptoms and whether sex moderates the relations. High school students (n=90) from a high-achieving community completed questionnaires assessing academic variables, various pain characteristics, and somatic symptoms. The majority of adolescents (67%) experienced pain and somatic symptoms in the past month, with 56% reporting multisite pain and 58% reporting at least 1 severe somatic symptom. Headache and abdominal pain were the most frequently reported ""most bothersome"" pains, and pain was rated, on average, as moderately severe, typically occurring several times per month, and was primarily chronic in nature (duration, ≥3 mo). Higher levels of ego goal orientation and perceived performance motivational climate were associated with more somatic symptoms, and ego goal orientation was also associated with more intense and frequent pain. Alternatively, greater school engagement was associated with fewer somatic symptoms. Task goal orientation and mastery motivational climate were unassociated with all pain and somatic symptom outcomes. This study demonstrates that adolescents from a high-achieving community report more somatic symptoms and pain when they are less engaged in school and when their academic focus is on grades and outperforming peers. Results suggest that de-emphasizing competition and performance outcomes may support physical well-being in adolescents.","Randall Edin T, Shapiro Jenna B, Smith Kelly R, Jervis Kelsey N, Logan Deirdre E",The Clinical journal of pain,2019,31513055,,10.1097/AJP.0000000000000765,https://pubmed.ncbi.nlm.nih.gov/31513055,,FALSE,,,,FALSE,,,
Changes of collective orientation through a medical student's anaesthesia simulation course - simulation-based training study with non-technical skills debriefing versus medical debriefing.,"Non-technical skills (NTS) are known to have a positive impact on quality of medical care. The team performance enhancing behaviour, as an example for NTS, is termed ""Collective Orientation"" (CO). In this study, we investigated the effect of a simulator-based anaesthesia training upon student's CO in relation to medical and TeamGAINS (guided team self-correction, advocacy-inquiry and systemic-constructivist techniques) debriefing. We hypothesized (a) the scale collective orientation, as demonstrated in other team setting, is applicable to fourth year German medical students, (b) collective orientation increases by a four-hour anaesthesia simulation course, (c) the change in collective orientation can be influenced by type of debriefing. All classes of an anaesthesia module (4th year medical students) were randomized into two groups. Students took part in a four-hour simulation course with team scenarios, supported by a simulated nurse. In group one the trainer focused on a debriefing on medical problems and in group two, a debriefing according to the specifications of the TeamGAINS concept was conducted. The primary outcome was the mean difference between the collective orientation measured (via questionnaires) immediately before (T1) and after (T2) training. Cronbach's alpha for all scales and measurement points was higher than 0.72. The scale ""affiliation"" decreases in the group medical debriefing MD = 0.1 (p = 0.008; r = 0.31) and was unchanged in the group TeamGAINS. ""Dominance"" increases in both groups. The values were MD = 0.19 (p = 0.003; r = 0.25) for medical debriefing and MD = 0.22 (p = 0.01; r = 0.40) for TeamGAINS debriefing. The collective orientation questionnaire can be applied to fourth year medical students. Simulation courses influence the attitude towards teamwork. The influence is negatively to the subscale ""affiliation"" by a ""medical debriefing"" and independently regardless of the nature of the debriefing for the subscale ""dominance"". We recommend a debriefing for medical students using the TeamGAINS approach to clarify the connection between the individual performance and non-technical skills. Anaesthesia simulation courses have the potential being a part of a longitudinal education curriculum for teaching non-technical skills.","Eismann Hendrik, Palmaers Thomas, Tsvetanov Svetlozar, Hagemann Vera, Flentje Markus",BMC medical education,2019,31488119,PMC6727403,10.1186/s12909-019-1765-x,https://pubmed.ncbi.nlm.nih.gov/31488119,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6727403,FALSE,,,,FALSE,,,
A cadaver pilot study to evaluate the impact of the needle bevel orientation on the ease of paravertebral catheter insertion.,,"Roy Maxim, Robin Florian, Grabs Detlev, Letourneau-Guillon Laurent, Ruel Monique, Girard François, Garneau Sébastien",Canadian journal of anaesthesia = Journal canadien d'anesthesie,2019,31452011,,10.1007/s12630-019-01468-8,https://pubmed.ncbi.nlm.nih.gov/31452011,,FALSE,,,,FALSE,,,
The gender authorship gap in gynecologic oncology research.,"Female first authorship and senior authorship in academic obstetrics and gynecology has increased over time but gender-specific publishing data are lacking within gynecologic oncology. We examined contribution by gender to the subspecialty's flagship journal, <i>Gynecologic Oncology,</i> over five decades, from 1972 to 2014, to identify trends in gender representation. Chi-square tests were used to compare gender distributions within and between the first and last years studied (1972-73 and 2014) as well as linear regression to model trends over time. Female first and senior authorship increased significantly from 1972 to 2014 (first: χ2 = 20.9, <i>p</i> < .01; senior: χ2 = 9.9, p < .01). The number of female first authors increased markedly after 2000. Male senior authors still outnumber female senior authors. Papers with senior female authors were more likely to have female first authors, suggesting a mentorship role. Subspecialty-wide gender equity initiatives should encourage continued mentorship of women by female colleagues.","Penn Courtney A, Ebott Jasmine A, Larach Daniel B, Hesson Ashley M, Waljee Jennifer F, Larach Marilyn Green",Gynecologic oncology reports,2019,31417953,PMC6690427,10.1016/j.gore.2019.07.011,https://pubmed.ncbi.nlm.nih.gov/31417953,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6690427,FALSE,,,,FALSE,,,
Role of Ultrasound in the Detection of Rotator-Cuff Syndrome: An Observational Study.,"BACKGROUND Physical tests are usually preferred to assess rotator-cuff syndrome but are insufficient to predict the morphology and size of the rotator-cuff. The objective of the study was to rate the ultrasound findings for patients with sudden shoulder pain and to determine potential predictors of the same. MATERIAL AND METHODS A total of 112 patients with sudden shoulder pain with rotator-cuff syndrome, suspected by orthopedic doctors, were subjected to ultrasonography. Real-time ultrasonography was done for the acromioclavicular joint, biceps, infraspinatus, posterior labrum, subscapularis, supraspinatus, teres minor tendon, and the sub-acromial-subdeltoid bursa. Each tendon was assessed via scanning planes in orientation as per longer and shorter axis, and from their myotendinous junction shoulder to bony insertions. Linear and logistic regression analysis were performed to predict the associations of medical history with rotator-cuff injury. RESULTS Ultrasonography identified that 82% of the enrolled patients had at least one particular cause of the rotator-cuff disorder. Among the rotator-cuff disorders, calcific tendonitis (54%) was observed more frequently followed by tendinopathy (32%), subacromial-subdeltoid bursitis (22%), and partial thickness tear (21%). Also, 46 patients (41%) had multiple findings. Older age (older than 40 years) was a strong predicting factor of rotator-cuff disorder (r²=0.36, P=0.0004). CONCLUSIONS Ultrasonography is a vital diagnostic procedure used by orthopedic surgeons for diagnosis of the rotator-cuff disorder(s) in patients with sudden shoulder pain.","Zheng Fang, Wang Haiyan, Gong Hongyan, Fan Huijun, Zhang Kai, Du Lianfang",Medical science monitor : international medical journal of experimental and clinical research,2019,31386649,PMC6693366,10.12659/MSM.915547,https://pubmed.ncbi.nlm.nih.gov/31386649,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6693366,FALSE,,,,FALSE,,,
Opportunities and challenges for junior investigators conducting pain clinical trials.,"Clinical investigation serves a vital role to advance treatment and management stratgies for patients with pain. For those new to clinical investigation, key advice for both the novice clinical-investigator and the experienced researcher expanding to translational work may accelerate research efforts. To review foundational material relevant to junior investigators focusing on pain clinical trials, with an emphasis on randomized controlled trials. We reviewed recent publications and resources relevant to clinical investigators, with a particular emphasis on pain research. Understanding the approaches and barriers to clinical pain research is a first step to building a successful investigative portfolio. Key components of professional development include motivation, mentorship, and collaborative approaches to research. Many junior clinical-investigators face challenges in pursing research careers and sparking iterative progress towards success in clinical trials. Pain-specific research metrics and goals-including hypothesis development, study design considerations, and regulatory concerns-are also important considerations to junior investigators who pursue clinical trails. Approaches to build toward collaborative and independent funding are essential for investigators. This work provides a foundation for understanding the clinical research process and helps inform the goals and plans of clinical-investigators.","Adams Meredith C B, Bicket Mark C, Murphy Jamie D, Wu Christopher L, Hurley Robert W",Pain reports,2019,31372584,PMC6675408,10.1097/PR9.0000000000000639,https://pubmed.ncbi.nlm.nih.gov/31372584,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6675408,TRUE,Mentorship and collaborative approaches to research for junior investigators conducting pain clinical trials,Junior investigators focusing on pain clinical trials,"Accelerated research efforts, successful investigative portfolio, and progress toward collaborative and independent funding",TRUE,"Professional development including motivation, mentorship, and collaborative approaches to research. Understanding the approaches and barriers to clinical pain research.",Junior investigators focusing on pain clinical trials,"Building a successful investigative portfolio, sparking iterative progress towards success in clinical trials, and building towards collaborative and independent funding."
Influence of (ATP)-Binding Cassette Transporter Subfamily B Member 1 (ABCB1) Gene Polymorphism on the Efficacy of Remifentanil.,"<strong>BACKGROUND</strong> The aim of this study was to investigate the influence of adenosine triphosphate (ATP)-binding cassette transporter subfamily B member 1 (ABCB1) gene polymorphism on the efficacy of Remifentanil. <strong>MATERIAL AND METHODS</strong> A total of 276 patients undergoing elective surgeries were included to collect general clinical information and detect the polymorphism of ABCB1 rs1045642 using the TaqMan-MGB probe, and they were divided into 3 groups - a genotype AA group, a genotype AG group, and a genotype GG group - based on different genotypes of ABCB1 rs1045642. <strong>RESULTS</strong> The comparisons showed that there were no differences in sex, age, body mass index (BMI), smoking, drinking status, or ASA class among the 3 groups (<i>P</i>˃0.05). The genotype GG group had higher consumption of Remifentanil than the genotype AA group (<i>P</i>˂0.05), but the genotype AG group was not different from the genotype AA and GG groups (<i>P</i>˃0.05). Comparison of the surgery duration revealed no difference among the 3 groups (<i>P</i>˃0.05). The analepsia time, autonomous respiratory recovery time, and orientation recovery time in the genotype GG group were longer than in the genotype AA group (<i>P</i>˂0.05), but the genotype AG group was not different from the genotype AA and GG groups (<i>P</i>˃0.05). There were no differences in adverse reactions among the 3 groups (<i>P</i>˃0.05). <strong>CONCLUSIONS</strong> ABCB1 gene polymorphism can affect the clinical efficacy of Remifentanil.","Wang Wenzhu, Zhou Qinghua, Yuan Changxiu",Medical science monitor : international medical journal of experimental and clinical research,2019,31346154,PMC6647927,10.12659/MSM.914921,https://pubmed.ncbi.nlm.nih.gov/31346154,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6647927,FALSE,,,,FALSE,,,
